Fantomy	C0024722	Manufactured Object
Leczenie manualne ortopedyczne	C0024725	Therapeutic or Preventive Procedure
Manipulacje ortopedyczne	C0024725	Therapeutic or Preventive Procedure
Manitoba	C0024726	Geographic Area
Mannany	C0024727	Pharmacologic Substance
Zasady Mannicha	C0024728	Indicator, Reagent, or Diagnostic Aid
Mannitol	C0024730	Pharmacologic Substance
Dehydrogenazy mannitolu	C0024731	Enzyme
Dehydrogenaza mannitolu	C0024731	Enzyme
Fosforany mannitolu	C0024734	Organic Chemical
Mannoheptuloza	C0024735	Organic Chemical
Mannomustyna	C0024738	Pharmacologic Substance
Iperyt mannitolowy	C0024738	Pharmacologic Substance
Mannoza	C0024742	Pharmacologic Substance
Mannozo-6-fosforanoizomeraza	C0024744	Enzyme
Izomeraza mannozofosforanowa	C0024744	Enzyme
Mannozofosforany	C0024745	Organic Chemical
Mannozydazy	C0024746	Enzyme
Mannozydy	C0024747	Organic Chemical
Mannozydoza alfa	C0024748	Disease or Syndrome
Mannozylotransferazy	C0024750	Enzyme
Manometria	C0024751	Laboratory Procedure
Tonometria	C0024751	Laboratory Procedure
Mansonella	C0024756	Eukaryote
Mansonella ozzardi	C0024756	Eukaryote
Mansonelloza	C0024759	Disease or Syndrome
Inwazja Mansonella ozzardi	C0024759	Disease or Syndrome
Modliszki	C0024760	Eukaryote
Mantidae	C0024760	Eukaryote
Mantids	C0024760	Eukaryote
Praying mantis	C0024760	Eukaryote
Komunikowanie się manualne	C0024761	Social Behavior
Porozumiewanie się manualne	C0024761	Social Behavior
Podręczniki instruktażowe	C0024763	Intellectual Product
Rękojeść mostka	C0024764	Body Part, Organ, or Organ Component
Obornik	C0024765	Substance
Rękopisy medyczne	C0024768	Intellectual Product
Choroba syropu klonowego	C0024776	Disease or Syndrome
Maprotylina	C0024778	Pharmacologic Substance
Mapy-typ publikacji	C0024779	Intellectual Product
Choroba marburska	C0024788	Disease or Syndrome
Choroba Mareka	C0024793	Neoplastic Process
Herpeswirus 2 drobiu	C0024794	Virus
Wirusy choroby Mareka	C0024794	Virus
Zespół Marfana	C0024796	Disease or Syndrome
Margaryna	C0024798	Food
Nadużywanie marihuany	C0024809	Mental or Behavioral Dysfunction
Nadużywanie haszyszu	C0024809	Mental or Behavioral Dysfunction
Haszyszyzm	C0024809	Mental or Behavioral Dysfunction
Palenie marihuany	C0024810	Individual Behavior
Biologia morska	C0024811	Occupation or Discipline
Biologia morza	C0024811	Occupation or Discipline
Toksyny morskie	C0024813	Hazardous or Poisonous Substance
Stan cywilny	C0024819	Finding
Status małżeński	C0024819	Finding
Psychoterapia małżeńska	C0024820	Therapeutic or Preventive Procedure
Terapia małżeńska	C0024820	Therapeutic or Preventive Procedure
Marketing	C0024826	Occupational Activity
Marketing usług zdrowotnych	C0024827	Health Care Activity
Badanie rynku	C0024827	Health Care Activity
Marketing opieki zdrowotnej	C0024827	Health Care Activity
Marketing świadczeń medycznych	C0024827	Health Care Activity
Model Markowa	C0024828	Quantitative Concept
Modele decyzyjne Markowa	C0024828	Quantitative Concept
Procesy Markowa	C0024828	Quantitative Concept
Świstaki	C0024838	Mammal
Małżeństwo	C0024841	Finding
Poligamia	C0024841	Finding
Czas trwania małżeństwa	C0024841	Finding
Konsumacja małżeństwa	C0024841	Finding
Posag	C0024841	Finding
Relacje małżeńskie	C0024841	Finding
Wiano	C0024841	Finding
Związek małżeński	C0024841	Finding
Torbacze	C0024852	Mammal
Martynika	C0024853	Geographic Area
Maryland	C0024858	Geographic Area
Maski	C0024861	Medical Device
Maski ochronne	C0024861	Medical Device
Masochizm	C0024862	Mental or Behavioral Dysfunction
Wirus Masona-Pfizera małp	C0024864	Virus
Zachowanie tłumu	C0024866	Social Behavior
Psychologia tłumu	C0024866	Social Behavior
Radiofotografia masowa klatki piersiowej	C0024867	Therapeutic or Preventive Procedure
Badania małoobrazkowe klatki piersiowej	C0024867	Therapeutic or Preventive Procedure
Masowe zdjęcia rentgenowskie klatki piersiowej	C0024867	Therapeutic or Preventive Procedure
Chromatografia gazowa i spektrometria mas	C0024868	Laboratory Procedure
GC/MS	C0024868	Laboratory Procedure
GC-MS	C0024868	Laboratory Procedure
Metoda GC-MS	C0024868	Laboratory Procedure
Technika GC/MS	C0024868	Laboratory Procedure
Analiza GCMS	C0024868	Laboratory Procedure
Chromatografia gazowa-spektrometria mas	C0024868	Laboratory Procedure
Spektrometria mas sprzężona z chromatografią gazową	C0024868	Laboratory Procedure
Chromatografia gazowa ze spektrometrią mas	C0024868	Laboratory Procedure
Spektrometria mas i chromatografia gazowa	C0024868	Laboratory Procedure
Środki masowego przekazu	C0024869	Human-caused Phenomenon or Process
Masmedia	C0024869	Human-caused Phenomenon or Process
Media	C0024869	Human-caused Phenomenon or Process
Badania masowe przesiewowe	C0024870	Health Care Activity
Badania skriningowe	C0024870	Health Care Activity
Badania przesiewowe	C0024870	Health Care Activity
Badania przesiewne populacyjne	C0024870	Health Care Activity
Skrining	C0024870	Health Care Activity
Massachusetts	C0024874	Geographic Area
Masaż	C0024875	Therapeutic or Preventive Procedure
Mięsień żwacz	C0024876	Body Part, Organ, or Organ Component
Komórki tuczne	C0024880	Cell
Mastocyty	C0024880	Cell
Labrocyty	C0024880	Cell
Mastektomia	C0024881	Therapeutic or Preventive Procedure
Resekcja piersi	C0024881	Therapeutic or Preventive Procedure
Wycięcie gruczołu piersiowego	C0024881	Therapeutic or Preventive Procedure
Wycięcie sutka	C0024881	Therapeutic or Preventive Procedure
Mastektomia radykalna rozszerzona	C0024882	Therapeutic or Preventive Procedure
Mastektomia radykalna zmodyfikowana	C0024883	Therapeutic or Preventive Procedure
Mastektomia radykalna	C0024884	Therapeutic or Preventive Procedure
Mastektomia sposobem Halsteda	C0024884	Therapeutic or Preventive Procedure
Radykalne usunięcie sutka	C0024884	Therapeutic or Preventive Procedure
Mastektomia odcinkowa	C0024885	Therapeutic or Preventive Procedure
Mastektomia częściowa	C0024885	Therapeutic or Preventive Procedure
Mastektomia oszczędzająca	C0024885	Therapeutic or Preventive Procedure
Chirurgia oszczędzająca pierś	C0024885	Therapeutic or Preventive Procedure
Częściowe wycięcie sutka	C0024885	Therapeutic or Preventive Procedure
Mastektomia prosta	C0024886	Therapeutic or Preventive Procedure
Całkowite wycięcie sutka	C0024886	Therapeutic or Preventive Procedure
Mastektomia całkowita	C0024886	Therapeutic or Preventive Procedure
Mastektomia podskórna	C0024887	Therapeutic or Preventive Procedure
Żucie	C0024888	Organism Function
Mastykacja	C0024888	Organism Function
Mięśnie żwaczowe	C0024890	Body Part, Organ, or Organ Component
Mięśnie żucia	C0024890	Body Part, Organ, or Organ Component
Chytridiomycota	C0024892	Fungus
Zapalenie sutka	C0024894	Disease or Syndrome
Zapalenie wymienia	C0024895	Disease or Syndrome
Mastocytoza	C0024899	Disease or Syndrome
Choroba tucznokomórkowa	C0024899	Disease or Syndrome
Mastodynia	C0024902	Sign or Symptom
Zapalenie wyrostka sutkowatego	C0024904	Disease or Syndrome
Masturbacja	C0024906	Individual Behavior
Samogwałt	C0024906	Individual Behavior
Onanizm	C0024906	Individual Behavior
Materia medica	C0024911	Pharmacologic Substance
Leki homeopatyczne	C0024911	Pharmacologic Substance
Wyroby przemysłowe	C0024912	Manufactured Object
Gospodarka materiałowa szpitala	C0024913	Health Care Activity
Zarządzanie zasobami materialnymi szpitala	C0024913	Health Care Activity
Testowanie materiałów	C0024914	Occupational Activity
Próby materiałów biologicznie zgodnych	C0024914	Occupational Activity
Testowanie biomateriałów	C0024914	Occupational Activity
Wiek matki	C0024915	Temporal Concept
Matki w wieku 35 lat i powyżej	C0024915	Temporal Concept
Wiek ciężarnej	C0024915	Temporal Concept
Zachowanie macierzyńskie	C0024919	Social Behavior
Brak matki	C0024920	Phenomenon or Process
Utrata matki	C0024920	Phenomenon or Process
Pozbawienie opieki matczynej	C0024920	Phenomenon or Process
Sieroctwo matczyne	C0024920	Phenomenon or Process
Zdrowie macierzyńskie	C0024921	Quantitative Concept
Usługi zdrowotne dla matek	C0024922	Health Care Activity
Świadczenia zdrowotne dla matek	C0024922	Health Care Activity
Umieralność matek	C0024923	Quantitative Concept
Umieralność położnic	C0024923	Quantitative Concept
Opieka społeczna nad matką	C0024926	Quantitative Concept
Ośrodki zdrowia dla matki i dziecka	C0024927	Health Care Related Organization
Poradnia dziecięca	C0024927	Health Care Related Organization
Usługi zdrowotne dla matki i dziecka	C0024927	Health Care Related Organization
Przychodnie dla matki i dziecka	C0024927	Health Care Related Organization
Świadczenia medyczne dla matki i dziecka	C0024927	Health Care Related Organization
Usługi zdrowotne dla matek i dzieci	C0024928	Health Care Activity
Wymiana matczyno-płodowa	C0024929	Organism Function
Informatyka matematyczna	C0024931	Machine Activity
Informatyka statystyczna	C0024931	Machine Activity
Matematyka	C0024934	Occupation or Discipline
Obliczenia matematyczne	C0024934	Occupation or Discipline
Paski dentystyczne	C0024939	Medical Device
Mauretania	C0024943	Geographic Area
Mauritius	C0024944	Geographic Area
Szczęka	C0024947	Body Part, Organ, or Organ Component
Szczęka górna	C0024947	Body Part, Organ, or Organ Component
Tętnica szczękowa	C0024949	Body Part, Organ, or Organ Component
Choroby szczęki	C0024950	Disease or Syndrome
Choroby szczęki górnej	C0024950	Disease or Syndrome
Złamania szczęki	C0024953	Injury or Poisoning
Złamania szczęki górnej	C0024953	Injury or Poisoning
Nowotwory szczęki	C0024954	Neoplastic Process
Nowotwory szczęki górnej	C0024954	Neoplastic Process
Nerw szczękowy	C0024955	Body Part, Organ, or Organ Component
Zatoka szczękowa	C0024957	Body Space or Junction
Nowotwory zatok szczękowych	C0024958	Neoplastic Process
Zapalenie zatok szczękowych	C0024959	Disease or Syndrome
Rozwój twarzoczaszki	C0024960	Organism Function
Rozwój kości twarzy	C0024960	Organism Function
Rozwój szczęk i twarzy	C0024960	Organism Function
Urazy twarzoczaszki	C0024961	Injury or Poisoning
Urazy twarzowo-szczękowe	C0024961	Injury or Poisoning
Urazy twarzy i szczęk	C0024961	Injury or Poisoning
Protezy szczękowo-twarzowe	C0024962	Medical Device
Protezy twarzoczaszki	C0024962	Medical Device
Implanty twarzowo-szczękowe	C0024962	Medical Device
Protezy twarzy i szczęk	C0024962	Medical Device
Przepływ wydechowy maksymalny	C0024964	Clinical Attribute
Wskaźnik maksymalnego przepływu wydechowego	C0024964	Clinical Attribute
Maksymalny przepływ wydechowy	C0024964	Clinical Attribute
Krzywe objętości przepływu wydechowego maksymalnego	C0024965	Laboratory or Test Result
Przepływ wydechowy środkowy maksymalny	C0024966	Clinical Attribute
MMFR	C0024966	Clinical Attribute
Wentylacja dowolna maksymalna	C0024967	Finding
MVV	C0024967	Finding
Narażenie dopuszczalne maksymalne	C0024971	Quantitative Concept
Maksymalne dopuszczalne stężenie	C0024971	Quantitative Concept
Poziom narażenia maksymalny dopuszczalny	C0024971	Quantitative Concept
Stężenie dopuszczalne maksymalne	C0024971	Quantitative Concept
Maksymalne dopuszczalne natężenie	C0024971	Quantitative Concept
Majtanzyna	C0024975	Pharmacologic Substance
Mazyndol	C0024977	Pharmacologic Substance
Sanorex	C0024977	Pharmacologic Substance
Kwas 2-metylo-4-chlorofenoksyoctowy	C0024994	Hazardous or Poisonous Substance
MCPA	C0024994	Hazardous or Poisonous Substance
Odra	C0025007	Disease or Syndrome
Szczepionka przeciw odrze	C0025010	Immunologic Factor
Wirus odry	C0025011	Virus
Paramyxovirus morbilli	C0025011	Virus
Mięso	C0025017	Food
Przetwory mięsne	C0025018	Food
Przemysł mięsny	C0025019	Organization
Zakłady przetwórstwa mięsnego	C0025019	Organization
Mebendazol	C0025023	Pharmacologic Substance
Mekamylamina	C0025029	Pharmacologic Substance
Mechanoreceptory	C0025032	Cell
Narządy Krauzego	C0025032	Cell
Narządy Ruffiniego	C0025032	Cell
Receptory rozciągowe	C0025032	Cell
Chlormetyna	C0025033	Hazardous or Poisonous Substance
N-tlenek iperytu azotowego	C0025033	Hazardous or Poisonous Substance
Uchyłek Meckela	C0025037	Congenital Abnormality
Uchyłek jelita krętego	C0025037	Congenital Abnormality
Meklozyna	C0025039	Pharmacologic Substance
Histametyzyna	C0025039	Pharmacologic Substance
Kwas meklofenamowy	C0025042	Pharmacologic Substance
Smółka	C0025047	Body Substance
Zespół aspiracji smółki	C0025048	Disease or Syndrome
Medazepam	C0025051	Pharmacologic Substance
Droga przyśrodkowa przodomózgowia	C0025055	Body Part, Organ, or Organ Component
Wyniosłość środkowa	C0025056	Body Part, Organ, or Organ Component
Nerw pośrodkowy	C0025058	Body Part, Organ, or Organ Component
Torbiel śródpiersia	C0025060	Disease or Syndrome
Choroby śródpiersia	C0025061	Disease or Syndrome
Odma śródpiersiowa	C0025062	Disease or Syndrome
Nowotwory śródpiersia	C0025063	Neoplastic Process
Zapalenie śródpiersia	C0025064	Disease or Syndrome
Mediastinoskopia	C0025065	Diagnostic Procedure
Śródpiersie	C0025066	Body Location or Region
Pomoc medyczna w ramach pomocy społecznej	C0025070	Governmental or Regulatory Activity
Program Medicaid	C0025071	Governmental or Regulatory Activity
Audyt medyczny	C0025072	Health Care Activity
Kontrola postępowania medycznego	C0025072	Health Care Activity
Lekarze na stanowiskach kierowniczych	C0025081	Professional or Occupational Group
Ordynator oddziału	C0025081	Professional or Occupational Group
Kierownik kliniki	C0025081	Professional or Occupational Group
Zbieranie wywiadu	C0025084	Health Care Activity
Wywiad lekarski	C0025084	Health Care Activity
Wywiad chorobowy	C0025084	Health Care Activity
Ilustracje medyczne	C0025085	Biomedical Occupation or Discipline
Niedostatek opieki zdrowotnej	C0025087	Idea or Concept
Informatyka medyczna	C0025088	Biomedical Occupation or Discipline
Informatyka kliniczna	C0025088	Biomedical Occupation or Discipline
Zastosowania informatyki medycznej	C0025089	Intellectual Product
Informatyka medyczna obliczeniowa	C0025090	Biomedical Occupation or Discipline
Budynki instytucji medycznych	C0025097	Manufactured Object
Budynki opieki zdrowotnej	C0025097	Manufactured Object
Onkologia	C0025098	Biomedical Occupation or Discipline
Rejestratorki	C0025099	Professional or Occupational Group
Recepcjonistki medyczne	C0025099	Professional or Occupational Group
Administratorzy dokumentacji medycznej	C0025100	Professional or Occupational Group
Konto zdrowotne pacjenta	C0025101	Research Activity
Konto medyczne pacjenta	C0025101	Research Activity
Dokumentacja medyczna zespolona	C0025101	Research Activity
Zespolony rekord medyczny	C0025101	Research Activity
Elektroniczna historia zdrowia i choroby	C0025101	Research Activity
Integracja elektronicznych rekordów medycznych	C0025101	Research Activity
Zintegrowany rekord medyczny	C0025101	Research Activity
Rejestr medyczny zespolony	C0025101	Research Activity
Rekord medyczny zintegrowany	C0025101	Research Activity
Wieloaspektowy rejestr danych medycznych	C0025101	Research Activity
Dokumentacja medyczna	C0025102	Intellectual Product
Dokumenty medyczne	C0025102	Intellectual Product
Dokumentacja zdrowotna	C0025102	Intellectual Product
Dział dokumentacji medycznej szpitala	C0025103	Health Care Related Organization
Dział dokumentacji medycznej	C0025103	Health Care Related Organization
Dokumentacja medyczna problemowa	C0025104	Intellectual Product
Dokumenty medyczne problemowe	C0025104	Intellectual Product
Sekretarki medyczne	C0025105	Professional or Occupational Group
Personel lekarski	C0025106	Professional or Occupational Group
Uprawnienia personelu medycznego	C0025107	Idea or Concept
Uprawnienia personelu medycznego nielekarskiego	C0025107	Idea or Concept
Personel lekarski szpitala	C0025109	Professional or Occupational Group
Odpady medyczne	C0025111	Body Substance
Tereny z niedoborem służby zdrowia	C0025112	Geographic Area
Uprawnienie do Medicare	C0025114	Health Care Activity
Przyznanie opieki zdrowotnej w ramach Medicare	C0025114	Health Care Activity
Błędy farmakoterapii	C0025115	Finding
Organizacja leczenia farmakologicznego	C0025116	Intellectual Product
Systemy farmakoterapeutyczne	C0025116	Intellectual Product
Organizacja farmakoterapii	C0025116	Intellectual Product
Dystrybucja leków	C0025116	Intellectual Product
Systemy farmakoterapii w szpitalu	C0025117	Medical Device
Systemy dystrybucji leków w szpitalu	C0025117	Medical Device
Szpitalny system farmakoterapii	C0025117	Medical Device
Medycyna	C0025118	Biomedical Occupation or Discipline
Specjalności lekarskie	C0025118	Biomedical Occupation or Discipline
Medycyna w sztuce	C0025119	Idea or Concept
Medycyna w literaturze	C0025120	Idea or Concept
Medycyna arabska	C0025121	Biomedical Occupation or Discipline
Medycyna hinduska	C0025122	Biomedical Occupation or Discipline
Medycyna tradycyjna chińska	C0025124	Biomedical Occupation or Discipline
Chińska medycyna tradycyjna	C0025124	Biomedical Occupation or Discipline
Medycyna orientalna tradycyjna	C0025129	Biomedical Occupation or Discipline
Medycyna tradycyjna	C0025131	Biomedical Occupation or Discipline
Medycyna ludowa	C0025131	Biomedical Occupation or Discipline
Metylodigoksyna	C0025132	Pharmacologic Substance
Metyldigoxin	C0025132	Pharmacologic Substance
Medigoxin	C0025132	Pharmacologic Substance
Wyspy Morza Śródziemnego	C0025136	Geographic Area
Morze Śródziemne	C0025138	Geographic Area
MEDLARS	C0025140	Intellectual Product
Medical Literature Analysis and Retrieval System	C0025140	Intellectual Product
Medline	C0025141	Intellectual Product
Medrogeston	C0025145	Hormone
Medroksyprogesteron	C0025147	Hormone
Rdzeń przedłużony	C0025148	Body Part, Organ, or Organ Component
Rdzeniak zarodkowy	C0025149	Neoplastic Process
Kwas mefenaminowy	C0025152	Pharmacologic Substance
Meflochina	C0025153	Pharmacologic Substance
Mefruzyd	C0025156	Pharmacologic Substance
Megacyny	C0025159	Biologically Active Substance
Okrężnica olbrzymia	C0025160	Pathologic Function
Rozszerzenie okrężnicy toksyczne	C0025162	Disease or Syndrome
Megakariocyty	C0025166	Cell
Megaloblasty	C0025171	Cell
Megestrol	C0025175	Hormone
Metyloglukamina	C0025179	Pharmacologic Substance
Gruczoły tarczkowe	C0025181	Body Part, Organ, or Organ Component
Zespół Meige	C0025183	Disease or Syndrome
Kurcz powiek z dystonią ustno-żuchwową	C0025183	Disease or Syndrome
